TIPO;COD_SAP_MATERIAL;MATERIAL;NOME_COMERCIAL;SALDO;FABRICANTE;STATUS_PORTFOLIO;CHIP_COMPATIVEL;TECNOLOGIA;CD;PREVISAO_W1;PREVISAO_W2;PREVISAO_W3;PREVISAO_W4;PREVISAO_W5;VALORATE10X;VALORATE24X;SEGMENTO;TIPO_MATERIAL
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;YGSC505S8000;SIM CARD M2M TRIPLO-SMARTCENTER SP  P57;;637936;;;;;SPW1;;;;;;;;;
;22024756;SMART TV LG 4K 55POL UHD 55AU801 PT;;1320;;;;;SPW1;;;;;;;;;
;22024755;SMART TV LG 50POL 50AU801C0SA PT;;1881;;;;;SPW1;;;;;;;;;
;22024757;SMART TV PHILIPS 50POL 50PUG7300 DLED PT;;103;;;;;SPW1;;;;;;;;;
;22024758;SMART TV PHILIPS 55POL 55PUG7300 PT;;451;;;;;SPW1;;;;;;;;;
;TGSA46114000;SSG A042M SMART 64GB AZ PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA46184000;SSG A042M SMART 64GB CB PPB/PI291/14;;2;;;;;DFW1;;;;;;;;;
;TGSA46164000;SSG A042M SMART 64GB PT PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA46012000;SSG A236M SMART 128GB AZ PPB/PI291/12;;0;;;;;SPW1;;;;;;;;;
;TGSA46014000;SSG A236M SMART 128GB AZ PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA46014000;SSG A236M SMART 128GB AZ PPB/PI291/14;;-2;;;;;SPW1;;;;;;;;;
;TGSA46022000;SSG A236M SMART 128GB BR PPB/PI291/12;;0;;;;;SPW1;;;;;;;;;
;TGSA46024000;SSG A236M SMART 128GB BR PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA46062000;SSG A236M SMART 128GB PT PPB/PI291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA46064000;SSG A236M SMART 128GB PT PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;22024070;SSG CAPA C/ARGOLA GALAXY FLIP 7 AZM;;40;;;;;SPW1;;;;;;;;;
;22024068;SSG CAPA C/ARGOLA GALAXY FLIP 7 TPT;;5;;;;;SPW1;;;;;;;;;
;22021379;SSG CAPA CINTA SILICONE S23 GS911T PT;;1;;;;;SPW1;;;;;;;;;
;22021381;SSG CAPA CINTA SILIC S23+ GS916T PT;;1;;;;;SPW1;;;;;;;;;
;22021383;SSG CAPA CINTA SILIC S23 ULTRA GS918T PT;;1;;;;;DFW1;;;;;;;;;
;22021383;SSG CAPA CINTA SILIC S23 ULTRA GS918T PT;;2;;;;;SPW1;;;;;;;;;
;22021933;SSG CAPA CLEAR GADGET C/ ARG Z FLIP5 TPT;;3;;;;;DFW1;;;;;;;;;
;22021933;SSG CAPA CLEAR GADGET C/ ARG Z FLIP5 TPT;;1;;;;;SPW1;;;;;;;;;
;22020878;SSG CAPA CLEAR SLIM Z FLIP 4 TPT;;15;;;;;DFW1;;;;;;;;;
;22020878;SSG CAPA CLEAR SLIM Z FLIP 4 TPT;;17;;;;;SPW1;;;;;;;;;
;22021382;SSG CAPA COURO S23 ULTRA VS918L PT;;3;;;;;SPW1;;;;;;;;;
;22021380;SSG CAPA COURO S23+ VS916L PT;;3;;;;;SPW1;;;;;;;;;
;22024069;SSG CAPA GALAXY FLIP 7 TPT;;0;;;;;DFW1;;;;;;;;;
;22024069;SSG CAPA GALAXY FLIP 7 TPT;;67;;;;;SPW1;;;;;;;;;
;22024065;SSG CAPA GALAXY FOLD 7 TPT;;1;;;;;DFW1;;;;;;;;;
;22020864;SSG CAPA PROT COURO FLAP Z FLIP4 PT;;14;;;;;DFW1;;;;;;;;;
;22020864;SSG CAPA PROT COURO FLAP Z FLIP4 PT;;3;;;;;SPW1;;;;;;;;;
;22020468;SSG CAPA PROT GALAXY S22 SILICONE PT;;0;;;;;DFW1;;;;;;;;;
;22020469;SSG CAPA PROT GALAXY S22+ SILICONE PT;;0;;;;;DFW1;;;;;;;;;
;22020469;SSG CAPA PROT GALAXY S22+ SILICONE PT;;-1;;;;;SPW1;;;;;;;;;
;22020470;SSG CAPA PROT GALAXY S22 ULT SILICONE PT;;0;;;;;DFW1;;;;;;;;;
;22020861;SSG CAPA PROT SLIM STANDING Z FOLD4 BG;;17;;;;;DFW1;;;;;;;;;
;22020861;SSG CAPA PROT SLIM STANDING Z FOLD4 BG;;9;;;;;SPW1;;;;;;;;;
;22020860;SSG CAPA PROT SLIM STANDING Z FOLD4 PT;;16;;;;;DFW1;;;;;;;;;
;22020860;SSG CAPA PROT SLIM STANDING Z FOLD4 PT;;85;;;;;SPW1;;;;;;;;;
;22020857;SSG CAPA PROT STANDING S PEN Z FOLD4 BG;;1;;;;;DFW1;;;;;;;;;
;22020857;SSG CAPA PROT STANDING S PEN Z FOLD4 BG;;4;;;;;SPW1;;;;;;;;;
;22020856;SSG CAPA PROT STANDING S PEN Z FOLD4 CZ;;1;;;;;DFW1;;;;;;;;;
;22020855;SSG CAPA PROT STANDING S PEN Z FOLD4 PT;;59;;;;;DFW1;;;;;;;;;
;22020855;SSG CAPA PROT STANDING S PEN Z FOLD4 PT;;2;;;;;SPW1;;;;;;;;;
;22021416;SSG CAPA ROBUSTA S23 RS911C PT;;1;;;;;SPW1;;;;;;;;;
;22021415;SSG CAPA ROBUSTA S23+ RS916C PT;;1;;;;;DFW1;;;;;;;;;
;22021415;SSG CAPA ROBUSTA S23+ RS916C PT;;1;;;;;SPW1;;;;;;;;;
;22020867;SSG CAPA SILICONE C ARGOLA Z FLIP 4 AM;;95;;;;;DFW1;;;;;;;;;
;22020867;SSG CAPA SILICONE C ARGOLA Z FLIP 4 AM;;75;;;;;SPW1;;;;;;;;;
;22020872;SSG CAPA SILICONE C ARGOLA Z FLIP 4 AZ;;41;;;;;DFW1;;;;;;;;;
;22020872;SSG CAPA SILICONE C ARGOLA Z FLIP 4 AZ;;27;;;;;SPW1;;;;;;;;;
;22020870;SSG CAPA SILICONE C ARGOLA Z FLIP 4 RS;;30;;;;;DFW1;;;;;;;;;
;22020870;SSG CAPA SILICONE C ARGOLA Z FLIP 4 RS;;8;;;;;SPW1;;;;;;;;;
;22020874;SSG CAPA SILICONE C ARGOLA Z FLIP 4 VT;;43;;;;;DFW1;;;;;;;;;
;22020874;SSG CAPA SILICONE C ARGOLA Z FLIP 4 VT;;12;;;;;SPW1;;;;;;;;;
;22020875;SSG CAPA SILICONE C CINTA Z FLIP 4 PT;;39;;;;;DFW1;;;;;;;;;
;22020875;SSG CAPA SILICONE C CINTA Z FLIP 4 PT;;13;;;;;SPW1;;;;;;;;;
;22024066;SSG CAPA SILICONE GALAXY FOLD 7 PT;;2;;;;;DFW1;;;;;;;;;
;22020265;SSG CARREGADOR PAREDE 25W PT S/CABO;;2;;;;;DFW1;;;;;;;;;
;22021363;SSG CARREGADOR S/ FIO DUO PAD 15W PT;;1;;;;;SPW1;;;;;;;;;
;22021362;SSG CARREGADOR S/ FIO SINGLE PAD 15W PT;;2;;;;;DFW1;;;;;;;;;
;22022505;SSG CARREG SFC 25W SEM CABO EP-T2510N PT;;11;;;;;DFW1;;;;;;;;;
;22022505;SSG CARREG SFC 25W SEM CABO EP-T2510N PT;;11;;;;;SPW1;;;;;;;;;
;22020437;SSG CP GALAXY S21 FE SILIC TPT CINTA PT;;0;;;;;DFW1;;;;;;;;;
;22023395;SSG CP PROTETORA GALAXY S25 TPT;;78;;;;;DFW1;;;;;;;;;
;22023395;SSG CP PROTETORA GALAXY S25 TPT;;569;;;;;SPW1;;;;;;;;;
;22023399;SSG CP PROTETORA GALAXY S25 ULTRA TPT;;1;;;;;DFW1;;;;;;;;;
;22023399;SSG CP PROTETORA GALAXY S25 ULTRA TPT;;2;;;;;SPW1;;;;;;;;;
;TGSA45312000;SSG F721B SMART 128GB AZ PPB/PI291/12;;2;;;;;DFW1;;;;;;;;;
;TGSA45392000;SSG F721B SMART 128GB RO PPB/PI291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA453R2000;SSG F721B SMART 128GB VT PPB/PI291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA45412000;SSG F721B SMART 256GB AZ PPB/PI291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA45462000;SSG F721B SMART 256GB PT PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA45492000;SSG F721B SMART 256GB RO PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA454R2000;SSG F721B SMART 256GB VT PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA455A2000;SSG F936B SMART 256GB BG  PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA45552000;SSG F936B SMART 256GB GF PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA45562000;SSG F936B SMART 256GB PT PPB/PI291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA456A2000;SSG F936B SMART 512GB BG  PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA456A2000;SSG F936B SMART 512GB BG  PPB/PI291/12;;-1;;;;;SPW1;;;;;;;;;
;TGSA45662000;SSG F936B SMART 512GB PT PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA45662000;SSG F936B SMART 512GB PT PPB/PI291/12;;-1;;;;;SPW1;;;;;;;;;
;22022684;SSG FONE OUVIDO BUDS 3 CZ;;2;;;;;SPW1;;;;;;;;;
;22024298;SSG FONE OUVIDO BUDS3 FE BR;;7;;;;;DFW1;;;;;;;;;
;22024297;SSG FONE OUVIDO BUDS3 FE PT;;-1;;;;;DFW1;;;;;;;;;
;22024297;SSG FONE OUVIDO BUDS3 FE PT;;50;;;;;SPW1;;;;;;;;;
;22022682;SSG FONE OUVIDO BUDS 3 PRO CZ;;-2;;;;;DFW1;;;;;;;;;
;22022682;SSG FONE OUVIDO BUDS 3 PRO CZ;;49;;;;;SPW1;;;;;;;;;
;22024295;SSG FONE OUVIDO BUDS CORE PT;;1267;;;;;DFW1;;;;;;;;;
;22024295;SSG FONE OUVIDO BUDS CORE PT;;1111;;;;;SPW1;;;;;;;;;
;22024888;SSG FONE OUVIDO GALAXY BUDS4 PRO PT;;61;;;;;DFW1;;;;;;;;;
;22024888;SSG FONE OUVIDO GALAXY BUDS4 PRO PT;;60;;;;;SPW1;;;;;;;;;
;22024886;SSG FONE OUVIDO GALAXY BUDS4 PT;;2;;;;;DFW1;;;;;;;;;
;22024886;SSG FONE OUVIDO GALAXY BUDS4 PT;;14;;;;;SPW1;;;;;;;;;
;TGSA51042000;SSG GALAXY A057M 128GB PR PPB/PI291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA51044000;SSG GALAXY A057M 128GB PR PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA510R4000;SSG GALAXY A057M 128GB VT PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA54222000;SSG GALAXY A065M 128GB BR PPB/P291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA54224000;SSG GALAXY A065M 128GB BR PPB/P291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA47262000;SSG GALAXY A145M 128GB PT PPB/PI291/12;;0;;;;;SPW1;;;;;;;;;
;TGSA47264000;SSG GALAXY A145M 128GB PT PPB/PI291/14;;5;;;;;DFW1;;;;;;;;;
;TGSA47264000;SSG GALAXY A145M 128GB PT PPB/PI291/14;;0;;;;;SPW1;;;;;;;;;
;TGSA48562000;SSG GALAXY A145MEE 128GB PT PPB/PI291/12;;0;;;;;SPW1;;;;;;;;;
;TGSA48564000;SSG GALAXY A145MEE 128GB PT PPB/PI291/14;;0;;;;;SPW1;;;;;;;;;
;TGSA46944000;SSG GALAXY A146M 128GB PR PPB/PI291/14;;2;;;;;DFW1;;;;;;;;;
;TGSA46964000;SSG GALAXY A146M 128GB PT PPB/PI291/14;;3;;;;;DFW1;;;;;;;;;
;TGSA469G4000;SSG GALAXY A146M 128GB VD PPB/PI291/14;;2;;;;;DFW1;;;;;;;;;
;TGSA519B2000;SSG GALAXY A155M 128GB AZM PPB/291/12;;2;;;;;SPW1;;;;;;;;;
;TGSA519B4000;SSG GALAXY A155M 128GB AZM PPB/291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA51912000;SSG GALAXY A155M 128GB AZ PPB/291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA51914000;SSG GALAXY A155M 128GB AZ PPB/291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA520B4000;SSG GALAXY A156M 5G 128GB AZM PPB/291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA52014000;SSG GALAXY A156M 5G 128GB AZ PPB/291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA52114000;SSG GALAXY A156M 5G 256GB AZ PPB/291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA546C4000;SSG GALAXY A166M 128GB CZ PPB/P291/14;;2;;;;;DFW1;;;;;;;;;
;TGSA548B2000;SSG GALAXY A166MEE 128GB AZM PPB/P291/12;;4;;;;;SPW1;;;;;;;;;
;TGSA548B4000;SSG GALAXY A166MEE 128GB AZM PPB/P291/14;;19;;;;;DFW1;;;;;;;;;
;TGSA548B4000;SSG GALAXY A166MEE 128GB AZM PPB/P291/14;;33;;;;;SPW1;;;;;;;;;
;TGSA58612000;SSG GALAXY A176B 128GB AZ PPB/P291/12;;128;;;;;SPW1;;;;;;;;;
;TGSA58614000;SSG GALAXY A176B 128GB AZ PPB/P291/14;;10;;;;;DFW1;;;;;;;;;
;TGSA586C2000;SSG GALAXY A176B 128GB CZ PPB/P291/12;;11;;;;;DFW1;;;;;;;;;
;TGSA586C2000;SSG GALAXY A176B 128GB CZ PPB/P291/12;;625;;;;;SPW1;;;;;;;;;
;TGSA586C4000;SSG GALAXY A176B 128GB CZ PPB/P291/14;;315;;;;;DFW1;;;;;;;;;
;TGSA58662000;SSG GALAXY A176B 128GB PT PPB/P291/12;;3296;;;;;SPW1;;;;;;;;;
;TGSA58664000;SSG GALAXY A176B 128GB PT PPB/P291/14;;585;;;;;DFW1;;;;;;;;;
;TGSA509B2000;SSG GALAXY A256E 5G 256G AZM PPB/P291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA47644000;SSG GALAXY A346M 256GB PR PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA47664000;SSG GALAXY A346M 256GB PT PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA476G4000;SSG GALAXY A346M 256GB VD PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA476R4000;SSG GALAXY A346M 256GB VT PPB/PI291/14;;2;;;;;DFW1;;;;;;;;;
;TGSA526B2000;SSG GALAXY A356E 256GB AZM PPB/P291/12;;-1;;;;;DFW1;;;;;;;;;
;TGSA526B4000;SSG GALAXY A356E 256GB AZM PPB/P291/14;;2;;;;;DFW1;;;;;;;;;
;TGSA52612000;SSG GALAXY A356E 256GB AZ PPB/P291/12;;2;;;;;SPW1;;;;;;;;;
;TGSA526P4000;SSG GALAXY A356E 256GB RS PPB/P291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA527B4000;SSG GALAXY A356EE 256GB AZM PPB/P291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA59362000;SSG GALAXY A366E 128GB PT PPB/P291/12;;416;;;;;DFW1;;;;;;;;;
;TGSA59362000;SSG GALAXY A366E 128GB PT PPB/P291/12;;2;;;;;SPW1;;;;;;;;;
;TGSA47522000;SSG GALAXY A546E 256GB BR PPB/PI291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA47524000;SSG GALAXY A546E 256GB BR PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA47564000;SSG GALAXY A546E 256GB PT PPB/PI291/14;;0;;;;;DFW1;;;;;;;;;
;TGSA475G2000;SSG GALAXY A546E 256GB VD PPB/PI291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA475G4000;SSG GALAXY A546E 256GB VD PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA475R4000;SSG GALAXY A546E 256GB VT PPB/PI291/14;;2;;;;;DFW1;;;;;;;;;
;TGSA529P2000;SSG GALAXY A556E 256GB RS PPB/P291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA529P4000;SSG GALAXY A556E 256GB RS PPB/P291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA530B4000;SSG GALAXY A556EE 256GB AZM PPB/P291/14;;1;;;;;DFW1;;;;;;;;;
;22022245;SSG GALAXYBOOK2 Ci5 8GB 256GB FHD GF;;1;;;;;DFW1;;;;;;;;;
;TGSA421A2000;SSG GALAXY F711B 128 BG N PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA42162000;SSG GALAXY F711B 128 PT N PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA421G2000;SSG GALAXY F711B 128 VD N PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA421R2000;SSG GALAXY F711B 128 VT N PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA422G2000;SSG GALAXY F711B 256 VD N PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA491A2000;SSG GALAXY F731B 512GB BG PPB/PI291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA49152000;SSG GALAXY F731B 512GB GF PPB/PI291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA491G2000;SSG GALAXY F731B 512GB VD PPB/PI291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA53712000;SSG GALAXY F741B 256GB AZ PPB/P291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA537C2000;SSG GALAXY F741B 256GB CZ PPB/P291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA537G2000;SSG GALAXY F741B 256GB VD PPB/P291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA537G2000;SSG GALAXY F741B 256GB VD PPB/P291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA53812000;SSG GALAXY F741B 512GB AZ PPB/P291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA538C2000;SSG GALAXY F741B 512GB CZ PPB/P291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA538G2000;SSG GALAXY F741B 512GB VD PPB/P291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA57622000;SSG GALAXY F761B 256GB BR PPB/P291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA57622000;SSG GALAXY F761B 256GB BR PPB/P291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA57662000;SSG GALAXY F761B 256GB PT PPB/P291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA57412000;SSG GALAXY F766B 512GB AZ PPB/P291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA57462000;SSG GALAXY F766B 512GB PT PPB/P291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA49012000;SSG GALAXY F946B 1TB AZ PPB/PI291/12;;7;;;;;DFW1;;;;;;;;;
;TGSA490A2000;SSG GALAXY F946B 1TB BG PPB/PI291/12;;5;;;;;DFW1;;;;;;;;;
;TGSA490A2000;SSG GALAXY F946B 1TB BG PPB/PI291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA49062000;SSG GALAXY F946B 1TB PT PPB/PI291/12;;23;;;;;DFW1;;;;;;;;;
;TGSA49062000;SSG GALAXY F946B 1TB PT PPB/PI291/12;;20;;;;;SPW1;;;;;;;;;
;TGSA48962000;SSG GALAXY F946B 512GB PT PPB/PI291/12;;2;;;;;DFW1;;;;;;;;;
;TGSA53612000;SSG GALAXY F956B 512GB AZ PPB/P291/12;;6;;;;;DFW1;;;;;;;;;
;TGSA536C2000;SSG GALAXY F956B 512GB CZ PPB/P291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA47127000;SSG GALAXY G990E 256GB  BR PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA47162000;SSG GALAXY G990E 256GB PT PPB/PI291/1276;;1;;;;;DFW1;;;;;;;;;
;TGSA47167000;SSG GALAXY G990E 256GB  PT PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA471R4000;SSG GALAXY G990E 256GB VT PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA500A2000;SSG GALAXY S711B 256GB BG PPB/PI291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA500A2000;SSG GALAXY S711B 256GB BG PPB/PI291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA500A4000;SSG GALAXY S711B 256GB BG PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA50054000;SSG GALAXY S711B 256GB GF PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA500G2000;SSG GALAXY S711B 256GB VD PPB/PI291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA500G4000;SSG GALAXY S711B 256GB VD PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA53252000;SSG GALAXY S711B EE 256GB GF PPB/P291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA53254000;SSG GALAXY S711B EE 256GB GF PPB/P291/14;;1;;;;;SPW1;;;;;;;;;
;TGSA543C2000;SSG GALAXY S721B 256GB CZ PPB/P291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA543C2000;SSG GALAXY S721B 256GB CZ PPB/P291/12;;1;;;;;SPW1;;;;;;;;;
;TGSA543C4000;SSG GALAXY S721B 256GB CZ PPB/P291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA54454000;SSG GALAXY S721B 256GB EE GF PPB/P291/14;;24;;;;;DFW1;;;;;;;;;
;TGSA54354000;SSG GALAXY S721B 256GB GF PPB/P291/14;;0;;;;;DFW1;;;;;;;;;
;TGSA42822000;SSG GALAXY S901E 128GB BR PPB/PI291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA42824000;SSG GALAXY S901E 128GB BR PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA42864000;SSG GALAXY S901E 128GB PT PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA42892000;SSG GALAXY S901E 128GB RO PPB/PI291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA42894000;SSG GALAXY S901E 128GB RO PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA428G2000;SSG GALAXY S901E 128GB  VD PPB/PI291/12;;1;;;;;DFW1;;;;;;;;;
;TGSA428G4000;SSG GALAXY S901E 128GB VD PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA43122000;SSG GALAXY S901E 256GB BR PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA43124000;SSG GALAXY S901E 256GB BR PPB/PI291/14;;0;;;;;DFW1;;;;;;;;;
;TGSA43162000;SSG GALAXY S901E 256GB PT PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA43167000;SSG GALAXY S901E 256GB  PT PPB/PI291/14;;1;;;;;DFW1;;;;;;;;;
;TGSA43164000;SSG GALAXY S901E 256GB PT PPB/PI291/14;;0;;;;;DFW1;;;;;;;;;
;TGSA43192000;SSG GALAXY S901E 256GB RO PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA431G2000;SSG GALAXY S901E 256GB  VD PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA431G4000;SSG GALAXY S901E 256GB VD PPB/PI291/14;;0;;;;;DFW1;;;;;;;;;
;TGSA43224000;SSG GALAXY S906E 128GB BR PPB/PI291/14;;0;;;;;DFW1;;;;;;;;;
;TGSA43262000;SSG GALAXY S906E 128GB PT PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA43264000;SSG GALAXY S906E 128GB PT PPB/PI291/14;;-2;;;;;DFW1;;;;;;;;;
;TGSA43292000;SSG GALAXY S906E 128GB RO PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
;TGSA43294000;SSG GALAXY S906E 128GB RO PPB/PI291/14;;0;;;;;DFW1;;;;;;;;;
;TGSA432G2000;SSG GALAXY S906E 128GB VD PPB/PI291/12;;0;;;;;DFW1;;;;;;;;;
